cntry,age,ageg10,ageg05,religion,religion03,religion06,pvLIT,pvNUM,pvPSL,wageh
ISR,24,16-24,20-24,Moslems,Arab,Moslems,292.3483,296.8225,309.5406,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,197.9794,194.1898,199.8725,50
ISR,17,16-24,16-19,Moslems,Arab,Moslems,285.5508,261.9223,288.2139,-1
ISR,16,16-24,16-19,Moslems,Arab,Moslems,223.967,189.1266,234.9714,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,277.9806,239.6182,,45
ISR,44,35-44,40-44,Moslems,Arab,Moslems,199.7887,178.1329,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,137.7584,98.64883,,-1
ISR,40,35-44,40-44,Moslems,Arab,Moslems,279.5535,258.1585,,78.61
ISR,44,35-44,40-44,Moslems,Arab,Moslems,282.7291,233.2981,,-1
ISR,43,35-44,40-44,Moslems,Arab,Moslems,193.059,191.9518,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,289.6459,307.1495,,
ISR,39,35-44,35-39,Moslems,Arab,Moslems,215.53,204.3569,208.0743,
ISR,37,35-44,35-39,Moslems,Arab,Moslems,262.2371,266.8381,240.4237,-1
ISR,36,35-44,35-39,Moslems,Arab,Moslems,320.2175,330.363,,-1
ISR,29,25-34,25-29,Moslems,Arab,Moslems,250.4097,242.6689,,30.83
ISR,34,25-34,30-34,Moslems,Arab,Moslems,107.4548,83.36695,,23.96
ISR,29,25-34,25-29,Moslems,Arab,Moslems,284.9532,298.43,,
ISR,34,25-34,30-34,Moslems,Arab,Moslems,158.5298,129.7431,,23.5
ISR,58,55-65,55-59,Moslems,Arab,Moslems,198.1485,165.222,,-1
ISR,56,55-65,55-59,Moslems,Arab,Moslems,146.3904,126.6955,,-1
ISR,52,45-54,50-54,Moslems,Arab,Moslems,279.657,263.2078,,70.65
ISR,50,45-54,50-54,Moslems,Arab,Moslems,242.7802,285.2214,271.6971,
ISR,30,25-34,30-34,Moslems,Arab,Moslems,288.8371,278.0574,264.1225,
ISR,31,25-34,30-34,Moslems,Arab,Moslems,260.2465,257.1341,268.6907,57.8
ISR,26,25-34,25-29,Moslems,Arab,Moslems,298.1397,291.6569,286.0077,
ISR,23,16-24,20-24,Moslems,Arab,Moslems,231.3009,226.5838,,
ISR,23,16-24,20-24,Moslems,Arab,Moslems,286.6061,245.3901,279.9474,-1
ISR,19,16-24,16-19,Moslems,Arab,Moslems,298.703,308.6769,274.0963,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,186.8571,168.6005,242.9534,-1
ISR,18,16-24,16-19,Moslems,Arab,Moslems,276.6065,283.3716,285.5194,
ISR,26,25-34,25-29,Moslems,Arab,Moslems,252.4937,254.374,,
ISR,50,45-54,50-54,Moslems,Arab,Moslems,115.8195,91.20861,,
ISR,18,16-24,16-19,Moslems,Arab,Moslems,272.0298,262.4064,281.3039,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,290.8953,277.7391,,-1
ISR,25,25-34,25-29,Moslems,Arab,Moslems,187.3016,195.2507,,25
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,89.11042,58.26157,,
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,254.5461,230.1819,232.3956,25.2
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,166.0734,89.37058,,
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,292.0229,332.4594,302.6939,-1
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,156.7816,144.1953,,-1
ISR,50,45-54,50-54,Not_Classified,Not_Classified,Not_Classified,287.2026,165.7021,,30.77
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,262.2651,219.5759,270.2771,28
ISR,41,35-44,40-44,Jewish,Jewish,Jewish_Haredim,198.8704,211.1405,214.2771,-1
ISR,35,35-44,35-39,Jewish,Jewish,Jewish_Haredim,320.4662,281.6552,,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,297.5231,286.5572,314.4106,-1
ISR,60,55-65,60-65,Jewish,Jewish,Jewish,190.0203,178.1761,,40.46
ISR,29,25-34,25-29,Not_Classified,Not_Classified,Not_Classified,278.4579,253.4184,296.7378,24
ISR,16,16-24,16-19,Not_Classified,Not_Classified,Not_Classified,270.1273,262.5615,236.5904,18
ISR,64,55-65,60-65,Jewish,Jewish,Jewish_Haredim,308.533,309.9531,286.0628,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,253.0155,265.6115,280.0582,24
ISR,20,16-24,20-24,Not_Classified,Not_Classified,Not_Classified,206.8909,226.1864,228.5397,2.22
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,173.9837,186.7066,,23.13
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,189.5809,174.7182,187.4982,-1
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,237.8265,255.7669,246.7574,92.31
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,229.1418,212.2709,,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,347.2362,334.9082,328.1526,26
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,142.1772,81.97739,,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,230.5537,221.9282,,23.12
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,303.2654,295.4125,289.9097,42.39
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,270.9528,321.2462,294.5065,41.1
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,188.7651,223.0295,163.5039,51.38
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,276.619,250.8456,256.7312,40.46
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,335.5059,353.8875,296.7748,167.63
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,354.8817,354.8642,337.9915,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,241.8542,243.8077,282.1971,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,259.1764,276.8855,242.8338,111.16
ISR,51,45-54,50-54,Jewish,Jewish,Jewish,196.2083,218.3521,231.4446,-1
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,229.3267,265.5636,256.2766,28
ISR,38,35-44,35-39,Not_Classified,Not_Classified,Not_Classified,209.3877,247.586,252.2392,67.26
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,286.597,280.447,294.258,-1
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,205.8634,186.7742,,-1
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,323.3412,324.6539,355.3084,
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,244.6132,249.5631,260.2287,24
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,249.7488,259.1926,290.0581,30
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,296.4457,324.3312,341.761,34.68
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,288.8269,283.0673,,-1
ISR,40,35-44,40-44,Jewish,Jewish,Jewish_Haredim,298.3916,274.9253,,47.43
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,228.8255,216.5198,,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,262.6267,224.0455,,-1
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,275.2595,282.1236,230.5883,51.38
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,313.5242,296.1496,334.5937,1.99
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,283.0552,317.964,302.3268,-1
ISR,45,45-54,45-49,Not_Classified,Not_Classified,Not_Classified,222.0744,204.5799,221.3096,
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,208.0897,182.3143,,115.61
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,280.7524,274.1376,273.6295,69.36
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,240.251,223.0811,318.0689,26.5
ISR,54,45-54,50-54,Jewish,Jewish,Jewish_Haredim,326.1268,323.798,,109.52
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,225.6043,219.9655,253.7181,-1
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,289.156,297.0305,311.9415,25
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,276.0132,274.1233,,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,253.6267,263.5383,290.1645,28
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,226.5716,250.0236,273.0874,2.36
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,275.8767,295.452,,35.97
ISR,21,16-24,20-24,Jewish,Jewish,Jewish_Haredim,364.3398,327.1581,,42.59
ISR,17,16-24,16-19,Jewish,Jewish,Jewish_Haredim,324.8641,303.9298,,-1
ISR,40,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,306.9235,331.9242,307.0593,50.1
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,206.3618,129.7327,,23.12
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,288.26,328.2563,285.021,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,220.2931,264.8571,174.0323,60.56
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,332.7126,324.0548,,-1
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,277.2386,298.6463,,32.37
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,307.8678,314.9162,293.8053,-1
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,280.0391,307.508,247.6945,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,294.866,292.5402,284.7433,55.49
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,241.1236,203.1812,232.9174,23.12
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,150.4111,121.0664,,-1
ISR,48,45-54,45-49,Jewish,Jewish,Jewish,245.222,235.1325,,36.92
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,309.3984,318.1891,337.965,51.38
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,324.1498,322.4466,302.9193,102.56
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,279.5917,246.7677,,25
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,195.9004,131.6302,,23.4
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,276.0148,246.3777,300.3094,-1
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,175.0087,95.85994,,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish_Haredim,293.1117,310.7901,313.7708,-1
ISR,46,45-54,45-49,Jewish,Jewish,Jewish,242.5366,220.3457,,25
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,269.3275,298.1821,310.0827,24
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,248.5903,281.9726,282.3595,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,250.4404,243.3604,,51.28
ISR,22,16-24,20-24,Jewish,Jewish,Jewish_Haredim,292.4402,296.554,275.7314,-1
ISR,40,35-44,40-44,Not_Classified,Not_Classified,Not_Classified,204.8093,189.5658,210.5032,23.7
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,171.4025,120.7262,194.5777,6.36
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,295.3855,278.0804,289.7406,-1
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,233.599,235.2415,,-1
ISR,49,45-54,45-49,Not_Classified,Not_Classified,Not_Classified,224.4728,231.8719,206.4237,23.12
ISR,33,25-34,30-34,Jewish,Jewish,Jewish,314.8297,310.853,332.2,78.26
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,227.0885,223.605,256.4584,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,175.6028,166.0756,,23.42
ISR,61,55-65,60-65,Jewish,Jewish,Jewish,258.8843,297.9364,262.0742,-1
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,331.5435,317.0223,351.7511,-1
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,342.6099,332.8564,317.6219,30.83
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,296.765,296.1451,310.6295,-1
ISR,45,45-54,45-49,Jewish,Jewish,Jewish,237.3825,220.003,283.033,73.99
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,251.4417,262.1505,293.5235,-1
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,154.7966,139.1244,153.7384,54.19
ISR,48,45-54,45-49,Jewish,Jewish,Jewish,248.2117,271.19,281.4474,69.36
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,311.5694,279.5188,363.3186,23.4
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,191.3089,215.4504,212.964,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,337.3468,345.7781,,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,292.535,290.5002,315.868,51.38
ISR,54,45-54,50-54,Jewish,Jewish,Jewish,238.9269,242.9665,217.5928,52
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,374.2621,391.6269,359.6539,61.66
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,311.6093,363.4845,284.7515,100.89
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,313.4402,326.1723,357.334,83.24
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,293.7954,313.8391,312.9534,59.15
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,342.1811,370.8439,390.1885,60.2
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,190.2831,185.7121,209.701,192.68
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,306.1528,331.5148,308.0849,125.88
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,296.2961,320.7349,331.3441,-1
ISR,55,55-65,55-59,Jewish,Jewish,Jewish,271.9554,279.0378,263.47,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,211.6961,178.4748,,34.68
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,102.0409,98.35406,,-1
ISR,64,55-65,60-65,Jewish,Jewish,Jewish,235.4453,262.2048,232.2341,-1
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,328.1485,280.7206,289.7824,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,266.5395,220.0203,243.7384,51.38
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,159.099,157.3877,176.2949,-1
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,268.8067,234.1837,283.8723,
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,325.4651,336.4505,302.475,69.36
ISR,48,45-54,45-49,Jewish,Jewish,Jewish,289.7726,259.157,360.0776,46.24
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,244.193,222.8583,284.1883,-1
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,346.9398,338.936,319.614,50
ISR,28,25-34,25-29,Jewish,Jewish,Jewish,231.6544,181.1044,,32.51
ISR,50,45-54,50-54,Jewish,Jewish,Jewish,254.2391,245.4896,292.0258,-1
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,305.1567,329.7142,326.8745,102.76
ISR,31,25-34,30-34,Jewish,Jewish,Jewish,128.038,104.8702,,30
ISR,34,25-34,30-34,Not_Classified,Not_Classified,Not_Classified,263.7605,238.8696,,71.93
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,256.3051,267.2807,277.1644,
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,256.0011,278.1807,277.914,31.93
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,285.7089,232.3411,303.5115,26
ISR,23,16-24,20-24,Jewish,Jewish,Jewish,296.24,305.7263,308.9649,23.12
ISR,38,35-44,35-39,Moslems,Arab,Moslems,240.0405,234.8414,162.7322,27.46
ISR,57,55-65,55-59,Moslems,Arab,Moslems,281.7644,237.9147,,-1
ISR,47,45-54,45-49,Moslems,Arab,Moslems,104.668,97.49293,,-1
ISR,53,45-54,50-54,Moslems,Arab,Moslems,107.093,94.38327,,-1
ISR,34,25-34,30-34,Moslems,Arab,Moslems,193.5242,252.3353,225.7783,20.48
ISR,18,16-24,16-19,Moslems,Arab,Moslems,204.3857,199.8935,,-1
ISR,17,16-24,16-19,Moslems,Arab,Moslems,282.7749,256.0652,,-1
ISR,46,45-54,45-49,Moslems,Arab,Moslems,154.0134,150.0702,,-1
ISR,41,35-44,40-44,Moslems,Arab,Moslems,262.1467,281.6118,218.5808,26
ISR,37,35-44,35-39,Moslems,Arab,Moslems,222.5505,208.6779,,-1
ISR,30,25-34,30-34,Moslems,Arab,Moslems,182.0331,172.1784,,-1
ISR,47,45-54,45-49,Moslems,Arab,Moslems,251.9079,264.0636,259.3553,
ISR,19,16-24,16-19,Moslems,Arab,Moslems,104.994,100.8237,,31.25
ISR,16,16-24,16-19,Moslems,Arab,Moslems,228.9265,182.6498,,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,252.671,218.5837,,-1
ISR,31,25-34,30-34,Moslems,Arab,Moslems,241.6366,235.1982,268.0476,32.37
ISR,24,16-24,20-24,Moslems,Arab,Moslems,136.4316,122.8814,,32.37
ISR,57,55-65,55-59,Moslems,Arab,Moslems,103.5585,95.65327,,-1
ISR,45,45-54,45-49,Moslems,Arab,Moslems,175.8818,163.3099,199.7567,61.01
ISR,46,45-54,45-49,Moslems,Arab,Moslems,174.5976,149.4868,199.2777,59.45
ISR,44,35-44,40-44,Moslems,Arab,Moslems,100.0447,106.6175,,23
ISR,39,35-44,35-39,Moslems,Arab,Moslems,193.5777,193.9994,,-1
ISR,37,35-44,35-39,Moslems,Arab,Moslems,226.805,210.8308,,-1
ISR,29,25-34,25-29,Moslems,Arab,Moslems,163.6325,164.2038,179.7348,24
ISR,55,55-65,55-59,Moslems,Arab,Moslems,109.9658,94.44072,,-1
ISR,48,45-54,45-49,Moslems,Arab,Moslems,229.2908,208.9579,,-1
ISR,49,45-54,45-49,Moslems,Arab,Moslems,173.9042,163.1172,,-1
ISR,48,45-54,45-49,Moslems,Arab,Moslems,223.0968,255.6248,229.366,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,176.6736,172.9714,182.0349,30
ISR,16,16-24,16-19,Moslems,Arab,Moslems,314.0648,315.2554,298.0786,11.56
ISR,16,16-24,16-19,Moslems,Arab,Moslems,118.6062,89.32646,,-1
ISR,26,25-34,25-29,Moslems,Arab,Moslems,239.989,240.728,,-1
ISR,20,16-24,20-24,Moslems,Arab,Moslems,119.1374,101.0267,,
ISR,18,16-24,16-19,Moslems,Arab,Moslems,246.6784,254.6985,,25
ISR,24,16-24,20-24,Moslems,Arab,Moslems,200.1302,247.0914,242.0371,29
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,195.4816,229.9138,177.075,-1
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,191.7491,198.5254,,-1
ISR,63,55-65,60-65,Jewish,Jewish,Jewish,169.9635,186.436,144.6288,33.4
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,248.1788,283.5416,267.781,36.99
ISR,20,16-24,20-24,Jewish,Jewish,Jewish,243.7607,224.337,261.1508,5.78
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,298.1651,313.2918,344.6447,40
ISR,18,16-24,16-19,Jewish,Jewish,Jewish,330.132,306.2274,322.7637,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,327.273,347.0453,299.2199,129.05
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,230.4241,264.0957,228.3412,56.52
ISR,45,45-54,45-49,Jewish,Jewish,Jewish,244.8477,257.4812,250.1088,-1
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,300.3324,302.804,305.9276,118.18
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,269.2899,261.7724,243.0106,25
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,311.5491,335.5627,279.5902,41.1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,313.2311,308.8088,298.394,64.74
ISR,34,25-34,30-34,Jewish,Jewish,Jewish,280.4684,325.1852,350.143,-1
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,345.2252,345.0522,295.6881,78.71
ISR,45,45-54,45-49,Jewish,Jewish,Jewish,339.6904,367.3976,303.5367,78.67
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,227.8484,236.6292,217.473,-1
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,274.8962,261.2123,298.1041,32
ISR,40,35-44,40-44,Jewish,Jewish,Jewish,327.2736,343.3439,323.628,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,282.6423,297.4272,333.7274,-1
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,317.0564,337.7991,321.6567,48.81
ISR,65,55-65,60-65,Jewish,Jewish,Jewish,270.2046,276.5562,288.429,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,348.5891,370.2444,319.2821,2.03
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,288.073,321.56,304.816,231.21
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,308.446,264.1547,308.2006,-1
ISR,25,25-34,25-29,Jewish,Jewish,Jewish,309.6833,256.961,,35
ISR,53,45-54,50-54,Jewish,Jewish,Jewish,266.3343,271.6847,252.6191,-1
ISR,38,35-44,35-39,Jewish,Jewish,Jewish,325.4966,334.5459,312.5348,92.31
ISR,17,16-24,16-19,Jewish,Jewish,Jewish,311.3792,318.7501,319.6133,-1
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,315.2064,314.1989,340.5484,32
ISR,31,25-34,30-34,Jewish,Jewish,Jewish_Haredim,242.6838,242.6456,253.0458,18.17
ISR,38,35-44,35-39,Jewish,Jewish,Jewish_Haredim,240.9817,285.2969,334.1008,25
ISR,33,25-34,30-34,Jewish,Jewish,Jewish_Haredim,280.6795,281.928,283.7688,-1
ISR,37,35-44,35-39,Jewish,Jewish,Jewish_Haredim,228.4824,175.4702,,
ISR,27,25-34,25-29,Jewish,Jewish,Jewish_Haredim,261.3325,276.7499,283.7285,-1
ISR,31,25-34,30-34,Jewish,Jewish,Jewish_Haredim,223.9575,227.5642,223.8634,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish_Haredim,314.1542,273.8432,,-1
ISR,41,35-44,40-44,Jewish,Jewish,Jewish,270.8073,302.8881,260.235,-1
ISR,29,25-34,25-29,Jewish,Jewish,Jewish_Haredim,201.7363,211.8931,,80.77
ISR,27,25-34,25-29,Jewish,Jewish,Jewish_Haredim,255.3414,282.9026,267.03,35
ISR,36,35-44,35-39,Jewish,Jewish,Jewish_Haredim,329.8983,369.978,391.459,92.49
ISR,31,25-34,30-34,Jewish,Jewish,Jewish_Haredim,315.3586,344.8959,295.7365,50
ISR,35,35-44,35-39,Jewish,Jewish,Jewish_Haredim,215.091,215.8288,197.7705,26
ISR,23,16-24,20-24,Jewish,Jewish,Jewish_Haredim,263.7371,296.5239,298.1115,-1
ISR,41,35-44,40-44,Jewish,Jewish,Jewish_Haredim,254.5511,247.3119,271.5619,52.02
ISR,36,35-44,35-39,Jewish,Jewish,Jewish_Haredim,208.97,201.953,292.4827,27
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,210.5883,229.0647,216.3251,-1
ISR,22,16-24,20-24,Jewish,Jewish,Jewish_Haredim,182.7335,220.0017,233.3985,-1
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,331.1635,354.5622,330.3615,63.58
ISR,47,45-54,45-49,Jewish,Jewish,Jewish_Haredim,225.8365,209.3535,,-1
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,206.4858,181.6055,207.8841,-1
ISR,43,35-44,40-44,Jewish,Jewish,Jewish_Haredim,247.9034,253.5364,249.5321,79.27
ISR,32,25-34,30-34,Jewish,Jewish,Jewish,173.6411,131.3164,180.041,30.83
ISR,23,16-24,20-24,Jewish,Jewish,Jewish_Haredim,261.9643,265.7005,263.366,-1
ISR,30,25-34,30-34,Jewish,Jewish,Jewish_Haredim,290.4537,279.2761,280.6949,26.01
ISR,32,25-34,30-34,Jewish,Jewish,Jewish_Haredim,177.1835,149.3482,,-1
ISR,24,16-24,20-24,Jewish,Jewish,Jewish_Haredim,231.3999,252.3904,234.8743,-1
ISR,34,25-34,30-34,Jewish,Jewish,Jewish_Haredim,283.2495,326.1628,237.5671,-1
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,316.6182,359.8198,328.3277,77.07
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,284.5326,292.7981,313.3347,2.23
ISR,21,16-24,20-24,Jewish,Jewish,Jewish,223.1922,231.7492,239.1564,29
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,293.6993,323.9381,327.0808,80.92
ISR,47,45-54,45-49,Jewish,Jewish,Jewish,294.4814,353.658,322.218,62.43
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,174.0925,108.1335,,34.94
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,231.9977,228.2706,,
ISR,20,16-24,20-24,Jewish,Jewish,Jewish_Haredim,305.7067,312.2118,297.1521,-1
ISR,22,16-24,20-24,Jewish,Jewish,Jewish,255.902,241.9868,302.6568,25
ISR,48,45-54,45-49,Jewish,Jewish,Jewish,250.886,222.0385,,
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,249.1921,241.3974,227.8608,-1
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,254.6204,261.7825,254.8037,-1
ISR,62,55-65,60-65,Jewish,Jewish,Jewish_Haredim,165.073,193.4008,,21.99
ISR,39,35-44,35-39,Jewish,Jewish,Jewish,243.3783,242.8286,242.2481,30.83
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,312.2979,351.1875,320.1996,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,248.3102,237.5899,285.5092,9.25
ISR,30,25-34,30-34,Jewish,Jewish,Jewish,289.2065,274.4609,307.958,
ISR,19,16-24,16-19,Jewish,Jewish,Jewish_Haredim,234.9081,222.7892,,-1
ISR,36,35-44,35-39,Jewish,Jewish,Jewish,287.3974,223.7803,,21.02
ISR,59,55-65,55-59,Jewish,Jewish,Jewish,151.9311,176.1634,,62.5
ISR,16,16-24,16-19,Jewish,Jewish,Jewish,287.1876,253.7155,280.9072,-1
ISR,16,16-24,16-19,Jewish,Jewish,Jewish_Haredim,266.5456,239.9682,,-1
ISR,27,25-34,25-29,Jewish,Jewish,Jewish,228.2345,264.7892,271.9061,
ISR,60,55-65,60-65,Jewish,Jewish,Jewish,235.2593,222.8355,,
ISR,62,55-65,60-65,Jewish,Jewish,Jewish,133.4862,142.7607,,-1
ISR,26,25-34,25-29,Jewish,Jewish,Jewish,261.7009,241.6182,298.0096,28.72
ISR,17,16-24,16-19,Jewish,Jewish,Jewish_Haredim,255.2462,252.8685,267.1688,-1
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,250.8773,230.4938,271.5881,-1
ISR,42,35-44,40-44,Jewish,Jewish,Jewish,373.5351,329.7873,,137.63
ISR,35,35-44,35-39,Jewish,Jewish,Jewish,183.2647,149.9724,203.1965,28.9
ISR,19,16-24,16-19,Jewish,Jewish,Jewish,321.0445,306.8769,316.8525,4.37
ISR,58,55-65,55-59,Jewish,Jewish,Jewish,231.4036,234.7325,219.6828,
ISR,24,16-24,20-24,Jewish,Jewish,Jewish,333.3367,306.8194,340.6252,89.29
ISR,37,35-44,35-39,Jewish,Jewish,Jewish,216.2379,231.4948,163.6609,-1
ISR,49,45-54,45-49,Jewish,Jewish,Jewish,271.6299,281.2708,278.4279,73.22
ISR,57,55-65,55-59,Jewish,Jewish,Jewish,315.9474,318.9967,303.8634,-1
ISR,52,45-54,50-54,Jewish,Jewish,Jewish,315.7702,293.7487,279.7277,71.79
ISR,56,55-65,55-59,Jewish,Jewish,Jewish,159.9306,165.2635,180.139,
ISR,43,35-44,40-44,Jewish,Jewish,Jewish,322.4519,317.119,375.1339,69.36
