OrderID,OrderDate,Cutomer Name,Customer Country,Customer City,Product Code@ProductName@Sales Cost,Sales Quantity,Sales Price,Fee,Department ,Discount
10710,20/10/2019,Franchi S.p.A.,Italy,Torino,47@Zaanse koeken@3.65959,5,9.5,6630,Culture and Sports,23
10711,21/10/2019,Save-a-lot Markets,USA,Boise,19@Teatime Chocolate Biscuits@3.544024,12,9.2,7805,Culture and Sports,14
10711,21/10/2019,Save-a-lot Markets,USA,Boise,41@Jack's New England Clam Chowder@3.717373,42,9.65,5040,Finance,19
10711,21/10/2019,Save-a-lot Markets,USA,Boise,53@Perth Pasties@12.635216,120,32.8,8836,Communications,6
10712,21/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,53@Perth Pasties@12.635216,3,32.8,11724,Economy and Industry,19
10712,21/10/2019,Hungry Owl All-Night Grocers,Ireland,Cork,56@Gnocchi di nonna Alice@14.63836,30,38,5215,Energy,23
10713,22/10/2019,Save-a-lot Markets,USA,Boise,10@Ikura@11.94182,18,31,7165,Defense,7
10713,22/10/2019,Save-a-lot Markets,USA,Boise,26@Gumb?r Gummib?rchen@12.0304206,30,31.23,8923,Economy and Industry,13
10713,22/10/2019,Save-a-lot Markets,USA,Boise,45@Rogede sild@3.65959,110,9.5,8462,Defense,23
10713,22/10/2019,Save-a-lot Markets,USA,Boise,46@Spegesild@4.62264,24,12,9700,Finance,24
10714,22/10/2019,Save-a-lot Markets,USA,Boise,2@Chang@7.31918,30,19,7492,Energy,21
10714,22/10/2019,Save-a-lot Markets,USA,Boise,17@Alice Mutton@15.02358,27,39,11731,Energy,18
10714,22/10/2019,Save-a-lot Markets,USA,Boise,47@Zaanse koeken@3.65959,50,9.5,6599,Culture and Sports,21
10714,22/10/2019,Save-a-lot Markets,USA,Boise,56@Gnocchi di nonna Alice@14.63836,18,38,10755,Culture and Sports,10
10714,22/10/2019,Save-a-lot Markets,USA,Boise,58@Escargots de Bourgogne@5.104165,12,13.25,8572,Agriculture and Rural Development,24
10715,23/10/2019,Bon app',France,Marseille,10@Ikura@11.94182,21,31,11426,Defense,21
10715,23/10/2019,Bon app',France,Marseille,71@Flotemysost@8.28223,30,21.5,9441,Culture and Sports,22
10716,24/10/2019,Rancho grande,Argentina,Buenos Aires,21@Sir Rodney's Scones@3.8522,5,10,9501,Economy and Industry,17
10716,24/10/2019,Rancho grande,Argentina,Buenos Aires,51@Manjimup Dried Apples@20.41666,7,53,9576,Finance,11
10716,24/10/2019,Rancho grande,Argentina,Buenos Aires,61@Sirop d'?rable@10.97877,10,28.5,6448,Agriculture and Rural Development,9
10717,24/10/2019,Frankenversand,Israel,Haifa,21@Sir Rodney's Scones@3.8522,32,10,11058,Economy and Industry,22
10717,24/10/2019,Frankenversand,Israel,Haifa,54@Tourti?re@2.869889,15,7.45,6355,Economy and Industry,20
10717,24/10/2019,Frankenversand,Israel,Haifa,69@Gudbrandsdalsost@13.86792,25,36,10825,Communications,13
10718,27/10/2019,K?niglich Essen,Israel,Dimona,12@Queso Manchego La Pastora@14.63836,36,38,12197,Defense,16
10718,27/10/2019,K?niglich Essen,Israel,Dimona,16@Pavlova@6.722089,20,17.45,11834,Communications,22
10718,27/10/2019,K?niglich Essen,Israel,Dimona,36@Inlagd Sill@7.31918,40,19,5313,Energy,10
10718,27/10/2019,K?niglich Essen,Israel,Dimona,62@Tarte au sucre@18.991346,20,49.3,6573,Defense,21
10719,27/10/2019,Let's Stop N Shop,USA,San Francisco,18@Carnarvon Tigers@24.07625,12,62.5,9671,Economy and Industry,10
10719,27/10/2019,Let's Stop N Shop,USA,San Francisco,30@Nord-Ost Matjeshering@9.9733458,3,25.89,11940,Finance,10
10719,27/10/2019,Let's Stop N Shop,USA,San Francisco,54@Tourti?re@2.869889,40,7.45,7580,Communications,25
10720,28/10/2019,Que Del?cia,Brazil,Rio de Janeiro,35@Steeleye Stout@6.93396,21,18,11844,Finance,19
10720,28/10/2019,Que Del?cia,Brazil,Rio de Janeiro,71@Flotemysost@8.28223,8,21.5,5851,Communications,11
10721,29/10/2019,QUICK-Stop,Israel,Bat Yam,44@Gula Malacca@7.492529,50,19.45,8151,Communications,20
10722,29/10/2019,Save-a-lot Markets,USA,Boise,2@Chang@7.31918,3,19,8656,Culture and Sports,20
10722,29/10/2019,Save-a-lot Markets,USA,Boise,31@Gorgonzola Telino@4.81525,50,12.5,7917,Defense,14
10722,29/10/2019,Save-a-lot Markets,USA,Boise,68@Scottish Longbreads@4.81525,45,12.5,7284,Agriculture and Rural Development,24
10722,29/10/2019,Save-a-lot Markets,USA,Boise,75@Rh?nbr?u Klosterbier@2.985455,42,7.75,11532,Agriculture and Rural Development,5
10723,30/10/2019,White Clover Markets,USA,Seattle,26@Gumb?r Gummib?rchen@12.0304206,15,31.23,8403,Finance,21
10724,30/10/2019,M?re Paillarde,Canada,Montr?al,10@Ikura@11.94182,16,31,8301,Finance,19
10724,30/10/2019,M?re Paillarde,Canada,Montr?al,61@Sirop d'?rable@10.97877,5,28.5,7938,Finance,6
10725,31/10/2019,Familia Arquibaldo,Brazil,Sao Paulo,41@Jack's New England Clam Chowder@3.717373,12,9.65,7456,Agriculture and Rural Development,19
10725,31/10/2019,Familia Arquibaldo,Brazil,Sao Paulo,52@Filo Mix@2.69654,4,7,12363,Economy and Industry,20
10725,31/10/2019,Familia Arquibaldo,Brazil,Sao Paulo,55@P?t? chinois@9.24528,6,24,10929,Finance,17
10726,03/11/2019,Eastern Connection,UK,London,4@Chef Anton's Cajun Seasoning@8.47484,25,22,9925,Agriculture and Rural Development,20
10726,03/11/2019,Eastern Connection,UK,London,11@Queso Cabrales@8.08962,5,21,10650,Communications,19
10727,03/11/2019,Reggiani Caseifici,Italy,Reggio Emilia,17@Alice Mutton@15.02358,20,39,10349,Defense,18
10727,03/11/2019,Reggiani Caseifici,Italy,Reggio Emilia,56@Gnocchi di nonna Alice@14.63836,10,38,11211,Culture and Sports,24
10727,03/11/2019,Reggiani Caseifici,Italy,Reggio Emilia,59@Raclette Courdavault@21.1871,10,55,8399,Communications,25
10728,04/11/2019,Queen Cozinha,Brazil,Sao Paulo,30@Nord-Ost Matjeshering@9.9733458,15,25.89,5535,Agriculture and Rural Development,17
10728,04/11/2019,Queen Cozinha,Brazil,Sao Paulo,40@Boston Crab Meat@7.088048,6,18.4,6445,Defense,22
10728,04/11/2019,Queen Cozinha,Brazil,Sao Paulo,55@P?t? chinois@9.24528,12,24,7843,Defense,5
10728,04/11/2019,Queen Cozinha,Brazil,Sao Paulo,60@Camembert Pierrot@13.09748,15,34,11850,Defense,17
10729,04/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,1@Chai@6.93396,50,18,11277,Economy and Industry,18
10729,04/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,21@Sir Rodney's Scones@3.8522,30,10,9843,Defense,13
10729,04/11/2019,LINO-Delicateses,Venezuela,I. de Margarita,50@Valkoinen suklaa@6.259825,40,16.25,8927,Culture and Sports,24
10730,05/11/2019,Bon app',France,Marseille,16@Pavlova@6.722089,15,17.45,8427,Defense,21
10730,05/11/2019,Bon app',France,Marseille,31@Gorgonzola Telino@4.81525,3,12.5,12442,Communications,8
10730,05/11/2019,Bon app',France,Marseille,65@Louisiana Fiery Hot Pepper Sauce@8.108881,10,21.05,8979,Culture and Sports,10
10731,06/11/2019,Chop-suey Chinese,Switzerland,Bern,21@Sir Rodney's Scones@3.8522,40,10,12332,Defense,25
10731,06/11/2019,Chop-suey Chinese,Switzerland,Bern,51@Manjimup Dried Apples@20.41666,30,53,6969,Finance,13
10732,06/11/2019,Bon app',France,Marseille,76@Lakkalik??ri@6.93396,20,18,10502,Agriculture and Rural Development,14
10733,07/11/2019,Berglunds snabbk?p,Sweden,Lule?,14@Tofu@8.956365,16,23.25,9617,Agriculture and Rural Development,15
10733,07/11/2019,Berglunds snabbk?p,Sweden,Lule?,28@R?ssle Sauerkraut@17.566032,20,45.6,8015,Finance,13
10733,07/11/2019,Berglunds snabbk?p,Sweden,Lule?,52@Filo Mix@2.69654,25,7,11277,Finance,17
10734,07/11/2019,Gourmet Lanchonetes,Brazil,Campinas,6@Grandma's Boysenberry Spread@9.6305,30,25,8418,Defense,12
10734,07/11/2019,Gourmet Lanchonetes,Brazil,Campinas,30@Nord-Ost Matjeshering@9.9733458,15,25.89,7162,Energy,18
10734,07/11/2019,Gourmet Lanchonetes,Brazil,Campinas,76@Lakkalik??ri@6.93396,20,18,6856,Energy,23
10735,10/11/2019,Let's Stop N Shop,USA,San Francisco,61@Sirop d'?rable@10.97877,20,28.5,5065,Defense,22
10735,10/11/2019,Let's Stop N Shop,USA,San Francisco,77@Original Frankfurter gr?ne So?e@5.00786,2,13,7644,Finance,11
10736,11/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,65@Louisiana Fiery Hot Pepper Sauce@8.108881,40,21.05,9430,Agriculture and Rural Development,17
10736,11/11/2019,Hungry Owl All-Night Grocers,Ireland,Cork,75@Rh?nbr?u Klosterbier@2.985455,20,7.75,9559,Economy and Industry,11
10737,11/11/2019,Vins et alcools Chevalier,France,Reims,13@Konbu@2.31132,4,6,11519,Energy,25
10737,11/11/2019,Vins et alcools Chevalier,France,Reims,41@Jack's New England Clam Chowder@3.717373,12,9.65,9981,Economy and Industry,9
10738,12/11/2019,Sp?cialit?s du monde,France,Paris,16@Pavlova@6.722089,3,17.45,11069,Finance,13
10739,12/11/2019,Vins et alcools Chevalier,France,Reims,36@Inlagd Sill@7.31918,6,19,11195,Economy and Industry,5
10739,12/11/2019,Vins et alcools Chevalier,France,Reims,52@Filo Mix@2.69654,18,7,8810,Agriculture and Rural Development,12
10740,13/11/2019,White Clover Markets,USA,Seattle,28@R?ssle Sauerkraut@17.566032,5,45.6,5717,Communications,15
10740,13/11/2019,White Clover Markets,USA,Seattle,35@Steeleye Stout@6.93396,35,18,7526,Communications,10
10740,13/11/2019,White Clover Markets,USA,Seattle,45@Rogede sild@3.65959,40,9.5,5698,Energy,8
10740,13/11/2019,White Clover Markets,USA,Seattle,56@Gnocchi di nonna Alice@14.63836,14,38,7173,Culture and Sports,16
10741,14/11/2019,Around the Horn,UK,Colchester,2@Chang@7.31918,15,19,12175,Finance,25
10742,14/11/2019,Bottom-Dollar Markets,Canada,Tsawassen,3@Aniseed Syrup@3.8522,20,10,10481,Communications,11
10742,14/11/2019,Bottom-Dollar Markets,Canada,Tsawassen,60@Camembert Pierrot@13.09748,50,34,11975,Energy,10
10742,14/11/2019,Bottom-Dollar Markets,Canada,Tsawassen,72@Mozzarella di Giovanni@13.405656,35,34.8,10788,Communications,24
10743,17/11/2019,Around the Horn,UK,Colchester,46@Spegesild@4.62264,28,12,10500,Defense,6
10744,17/11/2019,Vaffeljernet,Denmark,?rhus,40@Boston Crab Meat@7.088048,50,18.4,10434,Economy and Industry,13
10745,18/11/2019,QUICK-Stop,Israel,Bat Yam,18@Carnarvon Tigers@24.07625,24,62.5,8433,Economy and Industry,21
10745,18/11/2019,QUICK-Stop,Israel,Bat Yam,44@Gula Malacca@7.492529,16,19.45,7923,Energy,13
10745,18/11/2019,QUICK-Stop,Israel,Bat Yam,59@Raclette Courdavault@21.1871,45,55,7810,Culture and Sports,13
10745,18/11/2019,QUICK-Stop,Israel,Bat Yam,72@Mozzarella di Giovanni@13.405656,7,34.8,6087,Economy and Industry,6
10746,19/11/2019,Chop-suey Chinese,Switzerland,Bern,13@Konbu@2.31132,6,6,5612,Defense,19
10746,19/11/2019,Chop-suey Chinese,Switzerland,Bern,42@Singaporean Hokkien Fried Mee@5.39308,28,14,10622,Economy and Industry,9
10746,19/11/2019,Chop-suey Chinese,Switzerland,Bern,62@Tarte au sucre@18.991346,9,49.3,6336,Communications,17
10746,19/11/2019,Chop-suey Chinese,Switzerland,Bern,69@Gudbrandsdalsost@13.86792,40,36,5800,Economy and Industry,25
10747,19/11/2019,Piccolo und mehr,Austria,Salzburg,31@Gorgonzola Telino@4.81525,8,12.5,10336,Defense,20
10747,19/11/2019,Piccolo und mehr,Austria,Salzburg,41@Jack's New England Clam Chowder@3.717373,35,9.65,9676,Defense,11
10747,19/11/2019,Piccolo und mehr,Austria,Salzburg,63@Vegie-spread@16.911158,9,43.9,7288,Finance,19
10747,19/11/2019,Piccolo und mehr,Austria,Salzburg,69@Gudbrandsdalsost@13.86792,30,36,7246,Culture and Sports,14
10748,20/11/2019,Save-a-lot Markets,USA,Boise,23@Tunnbr?d@3.46698,44,9,8224,Defense,6
10748,20/11/2019,Save-a-lot Markets,USA,Boise,40@Boston Crab Meat@7.088048,40,18.4,5307,Communications,14
10748,20/11/2019,Save-a-lot Markets,USA,Boise,56@Gnocchi di nonna Alice@14.63836,28,38,5386,Agriculture and Rural Development,16
10749,20/11/2019,Island Trading,UK,Cowes,56@Gnocchi di nonna Alice@14.63836,15,38,6641,Agriculture and Rural Development,23
10749,20/11/2019,Island Trading,UK,Cowes,59@Raclette Courdavault@21.1871,6,55,11373,Defense,7
10749,20/11/2019,Island Trading,UK,Cowes,76@Lakkalik??ri@6.93396,10,18,10688,Defense,11
10750,21/11/2019,Wartian Herkku,Finland,Oulu,14@Tofu@8.956365,5,23.25,9871,Defense,21
10750,21/11/2019,Wartian Herkku,Finland,Oulu,45@Rogede sild@3.65959,40,9.5,9351,Energy,6
10750,21/11/2019,Wartian Herkku,Finland,Oulu,59@Raclette Courdavault@21.1871,25,55,11493,Agriculture and Rural Development,20
10751,24/11/2019,Richter Supermarkt,Switzerland,Gen?ve,26@Gumb?r Gummib?rchen@12.0304206,12,31.23,7253,Agriculture and Rural Development,25
10751,24/11/2019,Richter Supermarkt,Switzerland,Gen?ve,30@Nord-Ost Matjeshering@9.9733458,30,25.89,11955,Agriculture and Rural Development,5
10751,24/11/2019,Richter Supermarkt,Switzerland,Gen?ve,50@Valkoinen suklaa@6.259825,20,16.25,11996,Energy,12
10751,24/11/2019,Richter Supermarkt,Switzerland,Gen?ve,73@R?d Kaviar@5.7783,15,15,12084,Agriculture and Rural Development,7
10752,24/11/2019,North/South,UK,London,1@Chai@6.93396,8,18,7682,Finance,5
10752,24/11/2019,North/South,UK,London,69@Gudbrandsdalsost@13.86792,3,36,8845,Culture and Sports,14
10753,25/11/2019,Franchi S.p.A.,Italy,Torino,45@Rogede sild@3.65959,4,9.5,11249,Defense,24
10753,25/11/2019,Franchi S.p.A.,Italy,Torino,74@Longlife Tofu@3.8522,5,10,10939,Culture and Sports,15
10754,25/11/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,40@Boston Crab Meat@7.088048,3,18.4,8021,Defense,14
10755,26/11/2019,Bon app',France,Marseille,47@Zaanse koeken@3.65959,30,9.5,11749,Finance,22
10755,26/11/2019,Bon app',France,Marseille,56@Gnocchi di nonna Alice@14.63836,30,38,10630,Economy and Industry,14
10755,26/11/2019,Bon app',France,Marseille,57@Ravioli Angelo@7.51179,14,19.5,9709,Energy,16
10755,26/11/2019,Bon app',France,Marseille,69@Gudbrandsdalsost@13.86792,25,36,6006,Energy,17
10756,27/11/2019,Split Rail Beer & Ale,USA,Lander,18@Carnarvon Tigers@24.07625,21,62.5,8722,Finance,25
10756,27/11/2019,Split Rail Beer & Ale,USA,Lander,36@Inlagd Sill@7.31918,20,19,10540,Economy and Industry,23
10756,27/11/2019,Split Rail Beer & Ale,USA,Lander,68@Scottish Longbreads@4.81525,6,12.5,7873,Culture and Sports,9
10756,27/11/2019,Split Rail Beer & Ale,USA,Lander,69@Gudbrandsdalsost@13.86792,20,36,5964,Defense,22
10757,27/11/2019,Save-a-lot Markets,USA,Boise,34@Sasquatch Ale@5.39308,30,14,11405,Economy and Industry,20
10757,27/11/2019,Save-a-lot Markets,USA,Boise,59@Raclette Courdavault@21.1871,7,55,11681,Economy and Industry,16
10757,27/11/2019,Save-a-lot Markets,USA,Boise,62@Tarte au sucre@18.991346,30,49.3,11696,Finance,8
10757,27/11/2019,Save-a-lot Markets,USA,Boise,64@Wimmers gute Semmelkn?del@12.808565,24,33.25,5344,Communications,25
10758,28/11/2019,Richter Supermarkt,Switzerland,Gen?ve,26@Gumb?r Gummib?rchen@12.0304206,20,31.23,7715,Communications,25
10758,28/11/2019,Richter Supermarkt,Switzerland,Gen?ve,52@Filo Mix@2.69654,60,7,6862,Finance,23
10758,28/11/2019,Richter Supermarkt,Switzerland,Gen?ve,70@Outback Lager@5.7783,40,15,6390,Culture and Sports,10
10759,28/11/2019,Ana Trujillo Emparedados y helados,Mexico,M?xico D.F.,32@Mascarpone Fabioli@12.32704,10,32,10959,Economy and Industry,6
10760,01/12/2019,Maison Dewey,Belgium,Bruxelles,25@NuNuCa Nu?-Nougat-Creme@5.39308,12,14,9849,Communications,18
10760,01/12/2019,Maison Dewey,Belgium,Bruxelles,27@Schoggi Schokolade@16.911158,40,43.9,6482,Defense,25
10760,01/12/2019,Maison Dewey,Belgium,Bruxelles,43@Ipoh Coffee@17.72012,30,46,10452,Economy and Industry,6
10761,02/12/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,25@NuNuCa Nu?-Nougat-Creme@5.39308,35,14,11588,Communications,20
10761,02/12/2019,Rattlesnake Canyon Grocery,USA,Albuquerque,75@Rh?nbr?u Klosterbier@2.985455,18,7.75,8872,Agriculture and Rural Development,5
10762,02/12/2019,Folk och f? HB,Sweden,Br?cke,39@Chartreuse verte@6.93396,16,18,10005,Culture and Sports,24
10762,02/12/2019,Folk och f? HB,Sweden,Br?cke,47@Zaanse koeken@3.65959,30,9.5,5548,Economy and Industry,22
10762,02/12/2019,Folk och f? HB,Sweden,Br?cke,51@Manjimup Dried Apples@20.41666,28,53,8662,Defense,16
10762,02/12/2019,Folk och f? HB,Sweden,Br?cke,56@Gnocchi di nonna Alice@14.63836,60,38,7609,Defense,6
10763,03/12/2019,Folies gourmandes,France,Lille,21@Sir Rodney's Scones@3.8522,40,10,9186,Agriculture and Rural Development,8
10763,03/12/2019,Folies gourmandes,France,Lille,22@Gustaf's Kn?ckebr?d@8.08962,6,21,9640,Energy,12
10763,03/12/2019,Folies gourmandes,France,Lille,24@Guaran? Fant?stica@1.73349,20,4.5,12182,Economy and Industry,25
10764,03/12/2019,Ernst Handel,Austria,Graz,3@Aniseed Syrup@3.8522,20,10,6124,Agriculture and Rural Development,10
10764,03/12/2019,Ernst Handel,Austria,Graz,39@Chartreuse verte@6.93396,130,18,5718,Finance,15
10765,04/12/2019,QUICK-Stop,Israel,Bat Yam,65@Louisiana Fiery Hot Pepper Sauce@8.108881,80,21.05,11625,Finance,13
10766,05/12/2019,Ottilies K?seladen,Israel,Hadera,2@Chang@7.31918,40,19,12310,Finance,22
10766,05/12/2019,Ottilies K?seladen,Israel,Hadera,7@Uncle Bob's Organic Dried Pears@11.5566,35,30,10766,Culture and Sports,8
10766,05/12/2019,Ottilies K?seladen,Israel,Hadera,68@Scottish Longbreads@4.81525,40,12.5,6965,Economy and Industry,16
10767,05/12/2019,Supr?mes d?lices,Belgium,Charleroi,42@Singaporean Hokkien Fried Mee@5.39308,2,14,5572,Agriculture and Rural Development,13
10768,08/12/2019,Around the Horn,UK,Colchester,22@Gustaf's Kn?ckebr?d@8.08962,4,21,6337,Finance,20
10768,08/12/2019,Around the Horn,UK,Colchester,31@Gorgonzola Telino@4.81525,50,12.5,8891,Communications,12
10768,08/12/2019,Around the Horn,UK,Colchester,60@Camembert Pierrot@13.09748,15,34,9750,Economy and Industry,16
10768,08/12/2019,Around the Horn,UK,Colchester,71@Flotemysost@8.28223,12,21.5,6318,Communications,22
10769,08/12/2019,Vaffeljernet,Denmark,?rhus,41@Jack's New England Clam Chowder@3.717373,30,9.65,9329,Economy and Industry,14
10769,08/12/2019,Vaffeljernet,Denmark,?rhus,52@Filo Mix@2.69654,15,7,7219,Culture and Sports,22
10769,08/12/2019,Vaffeljernet,Denmark,?rhus,61@Sirop d'?rable@10.97877,20,28.5,8941,Defense,7
10769,08/12/2019,Vaffeljernet,Denmark,?rhus,62@Tarte au sucre@18.991346,15,49.3,7098,Economy and Industry,19
10770,09/12/2019,Hanari Carnes,Brazil,Rio de Janeiro,11@Queso Cabrales@8.08962,15,21,11349,Defense,12
10771,10/12/2019,Ernst Handel,Austria,Graz,71@Flotemysost@8.28223,16,21.5,10468,Finance,7
10772,10/12/2019,Lehmanns Marktstand,Israel,Beer Sheva,29@Th?ringer Rostbratwurst@47.6863838,18,123.79,7557,Defense,17
10772,10/12/2019,Lehmanns Marktstand,Israel,Beer Sheva,59@Raclette Courdavault@21.1871,25,55,9016,Energy,12
10773,11/12/2019,Ernst Handel,Austria,Graz,17@Alice Mutton@15.02358,33,39,5585,Communications,13
10773,11/12/2019,Ernst Handel,Austria,Graz,31@Gorgonzola Telino@4.81525,70,12.5,10930,Agriculture and Rural Development,16
10773,11/12/2019,Ernst Handel,Austria,Graz,75@Rh?nbr?u Klosterbier@2.985455,7,7.75,10018,Agriculture and Rural Development,18
10774,11/12/2019,Folk och f? HB,Sweden,Br?cke,31@Gorgonzola Telino@4.81525,2,12.5,8234,Culture and Sports,6
10774,11/12/2019,Folk och f? HB,Sweden,Br?cke,66@Louisiana Hot Spiced Okra@6.54874,50,17,8413,Agriculture and Rural Development,21
10775,12/12/2019,The Cracker Box,USA,Butte,10@Ikura@11.94182,6,31,7638,Finance,19
10775,12/12/2019,The Cracker Box,USA,Butte,67@Laughing Lumberjack Lager@5.39308,3,14,9455,Agriculture and Rural Development,14
10776,15/12/2019,Ernst Handel,Austria,Graz,31@Gorgonzola Telino@4.81525,16,12.5,9860,Energy,24
10776,15/12/2019,Ernst Handel,Austria,Graz,42@Singaporean Hokkien Fried Mee@5.39308,12,14,11145,Communications,13
10776,15/12/2019,Ernst Handel,Austria,Graz,45@Rogede sild@3.65959,27,9.5,9923,Communications,17
10776,15/12/2019,Ernst Handel,Austria,Graz,51@Manjimup Dried Apples@20.41666,120,53,9745,Finance,19
10777,15/12/2019,Gourmet Lanchonetes,Brazil,Campinas,42@Singaporean Hokkien Fried Mee@5.39308,20,14,6236,Economy and Industry,22
10778,16/12/2019,Berglunds snabbk?p,Sweden,Lule?,41@Jack's New England Clam Chowder@3.717373,10,9.65,6527,Culture and Sports,17
10779,16/12/2019,Morgenstern Gesundkost,Israel,Rishon Le Zion,16@Pavlova@6.722089,20,17.45,5336,Finance,13
10779,16/12/2019,Morgenstern Gesundkost,Israel,Rishon Le Zion,62@Tarte au sucre@18.991346,20,49.3,11845,Energy,14
10780,16/12/2019,LILA-Supermercado,Venezuela,Barquisimeto,70@Outback Lager@5.7783,35,15,8628,Finance,9
10780,16/12/2019,LILA-Supermercado,Venezuela,Barquisimeto,77@Original Frankfurter gr?ne So?e@5.00786,15,13,10808,Finance,13
10781,17/12/2019,Wartian Herkku,Finland,Oulu,54@Tourti?re@2.869889,3,7.45,11108,Agriculture and Rural Development,17
10781,17/12/2019,Wartian Herkku,Finland,Oulu,56@Gnocchi di nonna Alice@14.63836,20,38,10905,Economy and Industry,12
10781,17/12/2019,Wartian Herkku,Finland,Oulu,74@Longlife Tofu@3.8522,35,10,5471,Defense,5
10782,17/12/2019,Cactus Comidas para llevar,Argentina,Buenos Aires,31@Gorgonzola Telino@4.81525,1,12.5,11248,Communications,11
10783,18/12/2019,Hanari Carnes,Brazil,Rio de Janeiro,31@Gorgonzola Telino@4.81525,10,12.5,8721,Economy and Industry,20
10783,18/12/2019,Hanari Carnes,Brazil,Rio de Janeiro,38@C?te de Blaye@101.50547,5,263.5,8064,Culture and Sports,24
10784,18/12/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,36@Inlagd Sill@7.31918,30,19,11204,Economy and Industry,11
10784,18/12/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,39@Chartreuse verte@6.93396,2,18,9948,Energy,10
10784,18/12/2019,Magazzini Alimentari Riuniti,Italy,Bergamo,72@Mozzarella di Giovanni@13.405656,30,34.8,8512,Finance,8
10785,18/12/2019,GROSELLA-Restaurante,Venezuela,Caracas,10@Ikura@11.94182,10,31,9269,Finance,18
